date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:31	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801847	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_75804b57.jpg	(from http://localhost/ShopOnline/product/18-dellinspiron3480n4i5107w.html)
21:25:31	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:25:31%20GMT	http://localhost/ShopOnline/cart/add/24	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/24.1d3.delayed	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476)
21:25:31	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1d47257.delayed	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476)
21:25:33	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801841	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sgdb59.jpg	(from http://localhost/ShopOnline/product/18-dellinspiron3480n4i5107w)
21:25:34	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:25:33%20GMT	http://localhost/ShopOnline/dell-inspiron-n3476-c4i51121w-1.png	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dell-inspiron-n3476-c4i51121w-1.html	(from http://localhost/ShopOnline/index.php)
21:25:35	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/24	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/24.1d7.delayed	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476.html)
21:25:35	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1d87257.delayed	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476.html)
21:25:35	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801849	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_7580d06e.jpg	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476)
21:25:36	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801847	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg4b57.jpg	(from http://localhost/ShopOnline/product/18-dellinspiron3480n4i5107w.html)
21:25:37	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:25:36%20GMT	http://localhost/ShopOnline/cart/add/25	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/25.1db.delayed	(from http://localhost/ShopOnline/product/25-dellinspiron7591)
21:25:37	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1dc7257.delayed	(from http://localhost/ShopOnline/product/25-dellinspiron7591)
21:25:38	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801853	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_7580fd8c.jpg	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476.html)
21:25:39	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801849	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1d06e.png	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476)
21:25:41	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:25:39%20GMT	http://localhost/ShopOnline/dellInspiron-7591-kj2g41.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dellInspiron-7591-kj2g41.html	(from http://localhost/ShopOnline/index.php)
21:25:41	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801854	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_7580b308.jpg	(from http://localhost/ShopOnline/product/25-dellinspiron7591)
21:25:41	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/25	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/25.1df.delayed	(from http://localhost/ShopOnline/product/25-dellinspiron7591.html)
21:25:41	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1e07257.delayed	(from http://localhost/ShopOnline/product/25-dellinspiron7591.html)
21:25:46	68053/68053	---M--	200	added ('OK')	image/jpeg	etag:%22109d5-59a73b3528700%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us.jpg?time=1577801853	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_usfd8c.jpg	(from http://localhost/ShopOnline/product/24-%c3%adnpironn3476.html)
21:25:46	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:25:46%20GMT	http://localhost/ShopOnline/cart/add/26	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/26.1e3.delayed	(from http://localhost/ShopOnline/product/26-dellinspiron5480)
21:25:46	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1e47257.delayed	(from http://localhost/ShopOnline/product/26-dellinspiron5480)
21:25:49	68053/68053	---M--	200	added ('OK')	image/jpeg	etag:%22109d5-59a73b3528700%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us.jpg?time=1577801854	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_usb308.jpg	(from http://localhost/ShopOnline/product/25-dellinspiron7591)
21:25:49	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801860	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_16383.png	(from http://localhost/ShopOnline/product/25-dellinspiron7591.html)
21:25:49	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801860	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg6383.jpg	(from http://localhost/ShopOnline/product/25-dellinspiron7591.html)
21:25:49	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/26	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/26.1e7.delayed	(from http://localhost/ShopOnline/product/26-dellinspiron5480.html)
21:25:49	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1e87257.delayed	(from http://localhost/ShopOnline/product/26-dellinspiron5480.html)
21:25:50	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:25:49%20GMT	http://localhost/ShopOnline/dell-inspiron-5480-n5480a.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dell-inspiron-5480-n5480a.html	(from http://localhost/ShopOnline/index.php)
21:25:54	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801867	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_7580777c.jpg	(from http://localhost/ShopOnline/product/26-dellinspiron5480.html)
21:25:54	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801862	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg06c7.jpg	(from http://localhost/ShopOnline/product/26-dellinspiron5480)
21:25:55	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:25:54%20GMT	http://localhost/ShopOnline/cart/add/27	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/27	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459)
21:25:55	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1ec7257.delayed	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459)
21:25:56	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801862	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_106c7.png	(from http://localhost/ShopOnline/product/26-dellinspiron5480)
21:25:58	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:25:56%20GMT	http://localhost/ShopOnline/dellinspiron3593-70197459.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/dellinspiron3593-70197459.html	(from http://localhost/ShopOnline/index.php)
21:25:58	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:25:58%20GMT	http://localhost/ShopOnline/cart/add/27	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/27	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459.html)
21:25:58	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1f07257.delayed	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459.html)
21:26:00	68053/68053	---M--	200	added ('OK')	image/jpeg	etag:%22109d5-59a73b3528700%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us.jpg?time=1577801867	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us777c.jpg	(from http://localhost/ShopOnline/product/26-dellinspiron5480.html)
21:26:03	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801870	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1849c.png	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459)
21:26:03	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801870	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg849c.jpg	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459)
21:26:04	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:26:03%20GMT	http://localhost/ShopOnline/cart/add/32	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/32.1f3.delayed	(from http://localhost/ShopOnline/product/32-g603logitech)
21:26:04	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1f47257.delayed	(from http://localhost/ShopOnline/product/32-g603logitech)
21:26:05	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801876	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1dc8a.png	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459.html)
21:26:06	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:26:05%20GMT	http://localhost/ShopOnline/chu_t-gaming-logitech-g603-lightspeed-wireless.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/chu_t-gaming-logitech-g603-lightspeed-wireless.html	(from http://localhost/ShopOnline/index.php)
21:26:07	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/32	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/32.1f7.delayed	(from http://localhost/ShopOnline/product/32-g603logitech.html)
21:26:07	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1f87257.delayed	(from http://localhost/ShopOnline/product/32-g603logitech.html)
21:26:08	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801876	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sgdc8a.jpg	(from http://localhost/ShopOnline/product/27-dellinspiron359370197459.html)
21:26:08	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801877	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_758066ce.jpg	(from http://localhost/ShopOnline/product/32-g603logitech)
21:26:09	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:26:08%20GMT	http://localhost/ShopOnline/cart/add/33	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/33	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu)
21:26:09	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1fc7257.delayed	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu)
21:26:12	22182/22182	---M--	200	added ('OK')	image/jpeg	etag:%2256a6-59a7f40c91f80%22	http://localhost/ShopOnline/public/upload/product/dell_xps_15_7580.jpg?time=1577801880	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/dell_xps_15_75808273.jpg	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu)
21:26:13	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:26:13%20GMT	http://localhost/ShopOnline/cart/add/33	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/33	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu.html)
21:26:13	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.1ff7257.delayed	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu.html)
21:26:15	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801880	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg8273.jpg	(from http://localhost/ShopOnline/product/32-g603logitech.html)
21:26:15	68053/68053	---M--	200	added ('OK')	image/jpeg	etag:%22109d5-59a73b3528700%22	http://localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us.jpg?time=1577801877	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mbp13touch-muhp2-256-2019_geo_us66ce.jpg	(from http://localhost/ShopOnline/product/32-g603logitech)
21:26:15	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801880	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_18273.png	(from http://localhost/ShopOnline/product/32-g603logitech.html)
21:26:15	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:26:15%20GMT	http://localhost/ShopOnline/cart/add/34	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/34.202.delayed	(from http://localhost/ShopOnline/product/34-chuotlogitechg102)
21:26:16	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.2037257.delayed	(from http://localhost/ShopOnline/product/34-chuotlogitechg102)
21:26:16	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/34	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/34.204.delayed	(from http://localhost/ShopOnline/product/34-chuotlogitechg102.html)
21:26:16	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.2057257.delayed	(from http://localhost/ShopOnline/product/34-chuotlogitechg102.html)
21:26:17	13978/13978	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2031%20Dec%202019%2014:26:16%20GMT	http://localhost/ShopOnline/chuotlogitechg102.jpg	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/chuotlogitechg102.html	(from http://localhost/ShopOnline/index.php)
21:26:21	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801883	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg7456.jpg	(from http://localhost/ShopOnline/product/33-applemousemagicmousecu.html)
21:26:22	2/2	---M--	302	error ('Found')	text/html	date:Tue,%2031%20Dec%202019%2014:26:21%20GMT	http://localhost/ShopOnline/cart/add/35	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/35.208.delayed	(from http://localhost/ShopOnline/product/35-Applemagicmousedakichhoat)
21:26:22	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.2097257.delayed	(from http://localhost/ShopOnline/product/35-Applemagicmousedakichhoat)
21:26:24	47811/47811	---M--	200	added ('OK')	image/png	etag:%22bac3-59a73a1155680%22	http://localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_1.png?time=1577801888	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/macbook-air-13-2019-silver-1_16d6b.png	(from http://localhost/ShopOnline/product/34-chuotlogitechg102.html)
21:26:25	52393/52393	---M--	200	added ('OK')	image/jpeg	etag:%22cca9-59a9859b08380%22	http://localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg.jpg?time=1577801888	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/public/upload/product/mtp62_vw_34fr_watch-40-alum-spacegray-nc-5s_vw_34fr_wf_co_geo_sg6d6b.jpg	(from http://localhost/ShopOnline/product/34-chuotlogitechg102.html)
21:26:25	0/-1	---M--	302	error ('')			http://localhost/ShopOnline/cart/add/35	C:/Users/ACER/Desktop/trade/trade/localhost/ShopOnline/cart/add/35.20c.delayed	(from http://localhost/ShopOnline/product/35-Applemagicmousedakichhoat.html)
21:26:25	0/-1	---M--	302	error ('')			http://www.facebook.com/sharer.php?s=100&p[title]=Title+of+Your+iFrame+Tab&p[summary]=Custom+message+that+summarizes+what+your+tab+is+about%2C+or+just+a+simple+message+to+tell+people+to+check+out+your+tab.&p[url]=http%3A%2F%2Fwww.facebook.com%2Fyourfanpage&&p[images][0]=http%3A%2F%2Fwww.yourdomain.com%2Ffacebookshare%2Fimages%2Fcustomthumbnail.jpg	C:/Users/ACER/Desktop/trade/trade/www.facebook.com/sharer.20d7257.delayed	(from http://localhost/ShopOnline/product/35-Applemagicmousedakichhoat.html)
